date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:17:49	9306/9306	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2018%20Aug%202021%2002:15:32%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/fonts/Flaticon.eot?	C:/My%20Web%20Sites/wedding/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/fonts/Flaticond41d.eot	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/css/flaticon.css)
13:17:50	6400/6400	---M--	200	added ('OK')	font/woff	date:Wed,%2018%20Aug%202021%2002:15:32%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/fonts/Flaticon.woff	C:/My%20Web%20Sites/wedding/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/fonts/Flaticon.woff	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/css/flaticon.css)
13:17:50	9128/9128	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2018%20Aug%202021%2002:15:32%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/fonts/Flaticon.ttf	C:/My%20Web%20Sites/wedding/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/fonts/Flaticon.ttf	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/css/flaticon.css)
13:17:51	52875/52875	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2018%20Aug%202021%2002:15:32%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/fonts/Flaticon.svg	C:/My%20Web%20Sites/wedding/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/fonts/Flaticon.svg	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/css/flaticon.css)
13:17:54	90412/90412	---M--	200	added ('OK')	font/woff	date:Wed,%2018%20Aug%202021%2002:15:32%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/fonts/fontawesome-webfont.woff?v=4.6.3	C:/My%20Web%20Sites/wedding/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/fonts/fontawesome-webfont5b62.woff	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/css/font-awesome.min.css)
13:17:54	20127/20127	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2018%20Aug%202021%2002:15:32%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/fonts/glyphicons-halflings-regular.eot	C:/My%20Web%20Sites/wedding/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/fonts/glyphicons-halflings-regular.eot	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/css/bootstrap.min.css)
13:17:55	18028/18028	---M--	200	added ('OK')	font/woff2	date:Wed,%2018%20Aug%202021%2002:15:32%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/fonts/glyphicons-halflings-regular.woff2	C:/My%20Web%20Sites/wedding/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/fonts/glyphicons-halflings-regular.woff2	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/css/bootstrap.min.css)
13:17:56	152796/152796	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2018%20Aug%202021%2002:15:32%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/fonts/fontawesome-webfont.ttf?v=4.6.3	C:/My%20Web%20Sites/wedding/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/fonts/fontawesome-webfont5b62.ttf	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/css/font-awesome.min.css)
13:17:57	108738/108738	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2018%20Aug%202021%2002:15:32%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/fonts/glyphicons-halflings-regular.svg	C:/My%20Web%20Sites/wedding/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/fonts/glyphicons-halflings-regular.svg	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/css/bootstrap.min.css)
13:17:59	20127/20127	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2018%20Aug%202021%2002:15:32%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/fonts/glyphicons-halflings-regular.eot?	C:/My%20Web%20Sites/wedding/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/fonts/glyphicons-halflings-regulard41d.eot	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/css/bootstrap.min.css)
13:17:59	23424/23424	---M--	200	added ('OK')	font/woff	date:Wed,%2018%20Aug%202021%2002:15:32%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/fonts/glyphicons-halflings-regular.woff	C:/My%20Web%20Sites/wedding/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/fonts/glyphicons-halflings-regular.woff	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/css/bootstrap.min.css)
13:17:59	45404/45404	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2018%20Aug%202021%2002:15:32%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/fonts/glyphicons-halflings-regular.ttf	C:/My%20Web%20Sites/wedding/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/fonts/glyphicons-halflings-regular.ttf	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/css/bootstrap.min.css)
13:17:59	20804/20804	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Nov%202022%2007:47:59%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/css/owl.video.play.png	C:/My%20Web%20Sites/wedding/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/css/owl.video.play.png	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/css/owl.carousel.css)
13:18:00	4178/4178	---M--	200	added ('OK')	image/gif	date:Wed,%2018%20Aug%202021%2002:15:32%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/ajax-loader.gif	C:/My%20Web%20Sites/wedding/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/ajax-loader.gif	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/css/slick-theme.css)
13:18:00	2048/2048	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2018%20Aug%202021%2002:15:32%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/fonts/slick.eot	C:/My%20Web%20Sites/wedding/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/fonts/slick.eot	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/css/slick-theme.css)
13:18:01	2048/2048	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2018%20Aug%202021%2002:15:32%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/fonts/slick.eot?	C:/My%20Web%20Sites/wedding/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/fonts/slickd41d.eot	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/css/slick-theme.css)
13:18:02	1380/1380	---M--	200	added ('OK')	font/woff	date:Wed,%2018%20Aug%202021%2002:15:32%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/fonts/slick.woff	C:/My%20Web%20Sites/wedding/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/fonts/slick.woff	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/css/slick-theme.css)
13:18:02	1892/1892	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2018%20Aug%202021%2002:15:32%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/fonts/slick.ttf	C:/My%20Web%20Sites/wedding/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/fonts/slick.ttf	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/css/slick-theme.css)
13:18:03	2152/2152	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2018%20Aug%202021%2002:15:32%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/fonts/slick.svg	C:/My%20Web%20Sites/wedding/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/fonts/slick.svg	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/css/slick-theme.css)
13:18:03	1362/1362	---M--	200	added ('OK')	image/png	date:Wed,%2018%20Aug%202021%2002:15:32%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/fancybox/fancybox_sprite.png	C:/My%20Web%20Sites/wedding/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/fancybox/fancybox_sprite.png	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/css/jquery.fancybox.css)
13:18:04	6567/6567	---M--	200	added ('OK')	image/gif	date:Wed,%2018%20Aug%202021%2002:15:32%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/fancybox/fancybox_loading.gif	C:/My%20Web%20Sites/wedding/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/fancybox/fancybox_loading.gif	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/css/jquery.fancybox.css)
13:18:04	43/43	---M--	200	added ('OK')	image/gif	date:Wed,%2018%20Aug%202021%2002:15:32%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/fancybox/blank.gif	C:/My%20Web%20Sites/wedding/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/fancybox/blank.gif	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/css/jquery.fancybox.css)
13:18:05	1003/1003	---M--	200	added ('OK')	image/png	date:Wed,%2018%20Aug%202021%2002:15:32%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/fancybox/fancybox_overlay.png	C:/My%20Web%20Sites/wedding/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/fancybox/fancybox_overlay.png	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/css/jquery.fancybox.css)
13:18:06	6553/6553	---M--	200	added ('OK')	image/png	date:Wed,%2018%20Aug%202021%2002:15:32%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/fancybox/fancybox_sprite@2x.png	C:/My%20Web%20Sites/wedding/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/fancybox/fancybox_sprite@2x.png	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/css/jquery.fancybox.css)
13:18:06	13984/13984	---M--	200	added ('OK')	image/gif	date:Wed,%2018%20Aug%202021%2002:15:32%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/fancybox/fancybox_loading@2x.gif	C:/My%20Web%20Sites/wedding/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/fancybox/fancybox_loading@2x.gif	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/css/jquery.fancybox.css)
13:18:07	1011/1011	---M--	200	added ('OK')	image/png	date:Wed,%2018%20Aug%202021%2002:15:32%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/select-icon.png	C:/My%20Web%20Sites/wedding/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/select-icon.png	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/css/style.css)
13:18:11	53416/53416	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2002:15:32%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index.html	C:/My%20Web%20Sites/wedding/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index.html	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/blog.html)
13:18:14	73883/73883	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Aug%202021%2002:15:32%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/page-title.jpg	C:/My%20Web%20Sites/wedding/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/page-title.jpg	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/css/style.css)
13:18:20	67133/67133	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Aug%202021%2002:15:32%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/footer-bg.jpg	C:/My%20Web%20Sites/wedding/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/footer-bg.jpg	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/css/style.css)
13:18:24	79959/79959	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Aug%202021%2002:15:32%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/blog/img-1.jpg	C:/My%20Web%20Sites/wedding/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/blog/img-1.jpg	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/blog.html)
13:18:25	3276/3276	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Aug%202021%2002:15:32%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/blog-details/author.jpg	C:/My%20Web%20Sites/wedding/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/blog-details/author.jpg	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/blog-details.html)
13:18:26	3348/3348	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Aug%202021%2002:15:32%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/blog-details/author-2.jpg	C:/My%20Web%20Sites/wedding/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/blog-details/author-2.jpg	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/blog-details.html)
13:18:27	81574/81574	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Aug%202021%2002:15:32%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/blog/img-2.jpg	C:/My%20Web%20Sites/wedding/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/blog/img-2.jpg	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/blog.html)
13:18:29	65905/65905	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Aug%202021%2002:15:32%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/blog/img-3.jpg	C:/My%20Web%20Sites/wedding/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/blog/img-3.jpg	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/blog.html)
13:18:34	277255/277255	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Aug%202021%2002:15:32%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/slider/slide-1.jpg	C:/My%20Web%20Sites/wedding/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/slider/slide-1.jpg	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/css/style.css)
13:18:44	219830/219830	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Aug%202021%2002:15:32%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/slider/slide-2.jpg	C:/My%20Web%20Sites/wedding/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/slider/slide-2.jpg	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index.html)
